"","char.par_stateabbrv","num.par_cz","char.par_czname","char.par_state","num.par_state","num.kid_count","num.kid_count_g_m","num.kid_count_g_f","num.inventor","log.num.inventor.na","num.inventor_cat_1","num.inventor_cat_2","num.inventor_cat_3","num.inventor_cat_4","num.inventor_cat_5","num.inventor_cat_6","num.inventor_g_m","log.num.inventor.g.m.na","num.inventor_cat_1_g_m","num.inventor_cat_2_g_m","num.inventor_cat_3_g_m","num.inventor_cat_4_g_m","num.inventor_cat_5_g_m","num.inventor_cat_6_g_m","num.inventor_cat_7_g_m","num.inventor_g_f","log.num.inventor.g.f.na","num.inventor_cat_1_g_f","num.inventor_cat_2_g_f","num.inventor_cat_3_g_f","num.inventor_cat_4_g_f","num.inventor_cat_5_g_f","num.inventor_cat_6_g_f","num.inventor_cat_7_g_f","num.par_stateabbrv","char.pop2000","num.pop2000","num.intersects_msa","num.cs_race_black","num.cs_race_theil_2000","num.cs00_seg_inc","num.cs00_seg_inc_pov25","num.cs00_seg_inc_aff75","num.frac_traveltime","num.hhinc00","num.hhinc002","num.gini","num.inc_share_1perc","num.gini99","num.frac_middleclass","num.inc_shar_1perc2","num.taxrate","num.subcty_total_exp","num.tax_st_diff_top20","num.eitc_exposure","num.ccd_exp_total","num.ccd_pup","num.score_r","num.dropout_r","num.num_inst_pc","num.tuition","num.gradrate_r","num.cs_labforce","num.cs_elf_ind_man","num.tradeusch","num.frac_worked","num.mig_inflow","num.mig_outflow","num.cs_born_foreign","num.scap","num.reltotal","num.crime","num.cs_family","num.cs_divorced","num.cs_married","num.inc_growth"
"129","IL",25500,"Centralia","Illinois",14,9468,4856,4612,0.0017955,-6.32247174429814,0,0.0006337,0.0005281,0,0.0001056,0.0005281,0.002883,-5.84892386032587,0,0.0010297,0.0008237,0,0.0002059,0.0008237,0,0.0006505,-7.33776926001171,0,0.0002168,0.0002168,0,0,0.0002168,0,15,"141,040",NA,1,0.0438244454562664,0.172465845942497,0.0357649512588978,0.0346488580107689,0.0357433520257473,0.406969577074051,33264.88671875,33264.88671875,0.351080000400543,9.00699996948242,0.261009991168976,0.611389994621277,81.1260484502563,0.0131128374487162,1686.75415039062,0,0.476190477609634,4.31593951061342,20.2122333895964,4.95076704025269,0.00925228651612997,0.0141803743317723,5553.81005859375,0.0571761354804039,0.624500393867493,0.187209472060204,0.754101450789339,0.00496440008282661,0.0101389676687465,0.0120674985819626,0.00857323966920376,0.998372939582663,0.64889395236969,NA,0.181891262531281,0.0974713116884232,0.606062769889832,0.000194725362234749
"130","IL",25601,"Carbondale","Illinois",14,14925,7519,7406,0.001273,-6.66637895940687,0.000201,0.000268,6.7e-05,0.000201,0.000134,0.000268,0.0021279,-6.15261970108812,0.000266,0.000399,0.000133,0.000399,0.000266,0.000532,0.000133,0.0004051,-7.81137660775563,0.000135,0.000135,0,0,0,0,0.000135,15,"265,022",NA,1,0.0822082683444023,0.218274548649788,0.0495554208755493,0.0615351833403111,0.0381747111678123,0.417535394430161,28913.0078125,28913.0078125,0.396800011396408,9.02699947357178,0.306529998779297,0.568170011043549,81.4867194958651,0.0121235912665725,1606.24487304688,0,0.476190477609634,4.46300111988877,18.2648007061228,3.48482084274292,-0.00384552264586091,0.0113198151811957,2760.4423828125,0.0168852396309376,0.572005033493042,0.122703894972801,0.850012957923517,0.00407150015234947,0.00972749432122616,0.00949355147874516,0.0195698738098145,0.628577598343286,0.523892343044281,NA,0.218157187104225,0.103715442121029,0.559375584125519,-0.00779866660013795
"131","IL",25602,"Harrisburg","Illinois",14,2255,1142,1113,0.0013304,-6.62227563008556,0.0004435,0.0004435,0.0004435,0,0,0,0.0017513,-6.34739690968566,0.0008757,0.0008757,0,0,0,0,0,0.0008985,-7.01478385174066,0,0,0.0008985,0,0,0,0,15,"37,978",NA,0,0.032308179885149,0.10360760986805,0.0201848540455103,0.0153076741844416,0.0213596317917109,0.429240345954895,29679.5078125,29679.5078125,0.3992899954319,9.89999961853027,0.300289988517761,0.577470004558563,98.0099924468996,0.0121220489963889,1781.72790527344,0,0.476190477609634,4.60113814498353,17.3096949735071,4.53362607955933,0.0085069527849555,0.0263310335576534,6048,-0.0183144472539425,0.532667994499207,0.0787519514560699,0.315793478388608,0.00379130011424422,0.00718837221549318,0.0091105376797093,0.00757556175813079,1.20588346266594,0.525330483913422,NA,0.198559895157814,0.110521495342255,0.582362055778503,0.00785527098923922
"132","IN",12800,"Washington","Indiana",15,9417,4696,4721,0.0025486,-5.9722110901861,0,0.000531,0.0001062,0.0004248,0.0007433,0.0004248,0.0042589,-5.45874436800678,0,0.0006388,0.0002129,0.0008518,0.0014906,0.0008518,0.0002129,0.0008473,-7.07345573475986,0,0.0004236,0,0,0,0,0.0004236,16,"134,026",NA,1,0.00272335228510201,0.0478077791631222,0.0389759801328182,0.0378791056573391,0.0390883274376392,0.313819825649261,35834.515625,35834.515625,0.312310010194778,8.42600059509277,0.228050008416176,0.632369995117188,70.9974860285038,0.0135720642283559,1944.16552734375,0,0,6.14975804754892,19.4598401009888,3.41102290153503,NA,NA,NA,NA,0.678657293319702,0.279271006584167,4.47648041173749,0.00561959994956851,0.0216525151836211,0.0163848805455658,0.00857068598270416,0.359515080474089,0.534672379493713,0.00120125943794847,0.152066305279732,0.0940376222133636,0.623225033283234,-0.00568725308403373
"133","IN",13102,"Madison","Indiana",15,3025,1517,1508,0.0013223,-6.6283826344015,0.0003306,0.0003306,0,0,0.0003306,0.0003306,0.0019776,-6.2258712907009,0,0.0006592,0,0,0.0006592,0.0006592,0,0.0006631,-7.31858474958945,0.0006631,0,0,0,0,0,0,16,"49,985",NA,1,0.0134640391916037,0.0324514023959637,0.0115471044555306,0.0193111598491669,0.00566822290420532,0.410578995943069,31204.8125,31204.8125,0.35547998547554,6.72499990463257,0.288230001926422,0.580730020999908,45.2256237173081,0.0154333701357245,2190.30981445312,0,0,6.34079663532904,17.314151410193,-0.716713547706604,0.00769495032727718,0.040012001991272,9007.6953125,-0.0435174666345119,0.643822550773621,0.272224962711334,6.02547103171079,0.00469970004633069,0.0207062118635591,0.0193458037411223,0.0134077267721295,0.461708482430625,0.503931164741516,0.0011944577563554,0.204946994781494,0.123429179191589,0.585889220237732,-0.00331687508150935
"134","IN",13600,"South Bend","Indiana",15,42278,21408,20870,0.0022943,-6.07732749288816,0.0003075,0.0005677,0.0002365,0.0001656,0.0005677,0.0003548,0.0037836,-5.57707934162526,0.0004671,0.0009809,0.000327,0.0002803,0.0010277,0.0005138,0.0001868,0.0007667,-7.17341496739943,0.0001437,0.0001437,0.0001437,4.79e-05,9.58e-05,0.0001917,0,16,"657,906",NA,1,0.106638334691525,0.264150530099869,0.0668398439884186,0.0599898509681225,0.0705735459923744,0.38529971241951,36189.453125,36189.453125,0.423370003700256,11.2109994888306,0.311260014772415,0.544749975204468,125.686509538559,0.017591392621398,1861.85461425781,0,0,6.49789999066166,18.3060723586832,-2.92310404777527,NA,0.0212796349078417,12137.865234375,0.0767038315534592,0.648830711841583,0.247419282793999,1.3914478342174,0.00469599990174174,0.0152118995722793,0.016639155137664,0.0398271679878235,0.0647734260395754,0.423639535903931,0.00120837928261608,0.230637386441231,0.105972103774548,0.552337110042572,-0.0113468552008271
"135","IN",13700,"Concord","Indiana",15,24685,12565,12120,0.0020255,-6.20193869532153,8.1e-05,0.0003241,0.0002026,0.0003241,0.0004051,0.0004456,0.0035018,-5.65447815697206,7.96e-05,0.0006367,0.0003183,0.0004775,0.0007163,0.0007959,0.0004775,0.000495,-7.61095279539558,8.25e-05,0,8.25e-05,0.000165,8.25e-05,8.25e-05,0,16,"372,184",NA,1,0.0332389362156391,0.176185593008995,0.0270606242120266,0.0272920299321413,0.0244427360594273,0.404881805181503,35487.24609375,35487.24609375,0.395289987325668,15.1409997940063,0.243879988789558,0.627330005168915,229.2498747621,0.018938310444355,2052.24609375,0,0,6.43721740042156,18.7898695481098,-4.19903755187988,NA,0.00537368608638644,8100.15087890625,0.0514367818832397,0.686490297317505,0.421166896820068,3.35936813008191,0.00528390007093549,0.0194419964318724,0.0190067278550394,0.0516433045268059,-0.0433257033369163,0.359985917806625,0.00125091266818345,0.17969673871994,0.104914382100105,0.590199530124664,-0.0167820379137993
"136","IN",13800,"Wayne","Indiana",15,8921,4570,4351,0.0040354,-5.5126498495837,0.0002242,0.0005605,0.0016814,0.0002242,0.0006726,0.0005605,0.0067834,-4.99327682780011,0.0002188,0.0010941,0.002407,0.0004376,0.0013129,0.0010941,0.0002188,0.0011492,-6.76868923085914,0.0002298,0,0.0009193,0,0,0,0,16,"129,528",NA,0,0.00556636415421963,0.0561147592961788,0.0199300833046436,0.0207775477319956,0.0184175800532103,0.438564360141754,35790.421875,35790.421875,0.364170014858246,15.07200050354,0.213450014591217,0.635010004043579,227.165199178711,0.0183617006987333,2006.88745117188,0,0,6.96123565684249,18.4294661889428,1.62584054470062,NA,0.015440677292645,13029.5029296875,0.0858592614531517,0.678523778915405,0.392300605773926,1.89440967440657,0.00497379992157221,0.0203199308257674,0.0216246680254462,0.0220903418958187,0.555716055935949,0.403518944978714,0.000464331591501832,0.151225909590721,0.0999484807252884,0.611247479915619,-0.00587926805019379
"137","IN",13900,"Center","Indiana",15,12500,6361,6139,0.00224,-6.10127941311519,0.00024,0.00064,0.00016,0.00032,4e-04,4e-04,0.0036158,-5.62244214771636,0.0003144,0.0011005,0.0001572,0.0006288,0.000786,0.0004716,0.0001572,0.0008145,-7.11293612992217,0.0001629,0.0001629,0.0001629,0,0,0.0003258,0,16,"192,308",NA,1,0.037627138197422,0.150162175297737,0.0455711297690868,0.0367431454360485,0.0552630349993706,0.450585693120956,37701.09375,37701.09375,0.3369500041008,8.19600009918213,0.254990011453629,0.536610007286072,67.1744176257935,0.0172715280205011,2568.75927734375,0,0,6.66488404379527,17.773560009404,0.628523707389832,NA,0.0103999832645059,2810.71240234375,-0.270564168691635,0.631921529769897,0.325685143470764,1.73322374445607,0.00490220030769706,0.0121419805728311,0.015225575639079,0.0200541336089373,0.854099200696189,0.447792083024979,0.00103483605198562,0.20094358921051,0.118131272494793,0.588063478469849,-0.0180257763713598
"138","IN",14000,"Muncie","Indiana",15,24498,12510,11987,0.0014695,-6.5228330721053,0.0001633,0.0001633,0.0004082,4.08e-05,8.16e-05,0.0005307,0.0023181,-6.06700739435663,0.0003197,0.0002398,0.0005596,7.99e-05,7.99e-05,0.0010392,0,0.000584,-7.44560957513605,0,8.34e-05,0.0002503,0,8.34e-05,0,0.0001668,16,"415,487",NA,1,0.0579175762832165,0.216086462140083,0.0618861950933933,0.0601590387523174,0.0630025044083595,0.41722959280014,34883.79296875,34883.79296875,0.383799999952316,10.0749998092651,0.283050000667572,0.556770026683807,101.505621156693,0.0156875271350145,1857.9609375,0,0,6.65494085045926,17.1665427965972,-3.91239500045776,NA,0.0216613281518221,6770.4580078125,0.126902267336845,0.620767295360565,0.238811150193214,1.12003916376366,0.00429579988121986,0.011350535636494,0.0146599051233853,0.0113430442288518,0.653804542601909,0.351958066225052,0.000792106846347451,0.229229718446732,0.114878326654434,0.569384753704071,-0.0221733003854752
"139","IN",14100,"Fort Wayne","Indiana",15,37157,18740,18416,0.0028258,-5.86896376863257,8.07e-05,0.0004306,0.0007266,0.0004575,0.0003499,0.0005652,0.005016,-5.29512247565152,0.0001601,0.0008004,0.0012807,0.0009072,0.0005336,0.0009605,0.0003735,0.0005973,-7.42309105822601,0,5.43e-05,0.0001629,0,0.0001629,0.0001629,5.43e-05,16,"557,161",NA,1,0.0675370320677757,0.289659917354584,0.0751769319176674,0.0581531785428524,0.0864440873265266,0.352347195148468,38528.85546875,38528.85546875,0.381159991025925,13.30299949646,0.248129993677139,0.572929978370667,176.969795602814,0.0159703344106674,1813.62487792969,0,0,6.49056823793715,19.0900741168116,-0.559683263301849,NA,0.0197429470717907,7205.5146484375,-0.15519817173481,0.700715303421021,0.272013694047928,2.13792308910533,0.00440979981794953,0.0125708726920944,0.0137500650619839,0.0280724242329597,0.901221381367818,0.486216723918915,0.00286197732202709,0.200032696127892,0.105143338441849,0.575647830963135,-0.0147704957053065
"140","IN",14200,"Indianapolis","Indiana",15,91085,45842,45242,0.0025251,-5.98147461307863,0.0001757,0.0006477,0.0005819,0.0002525,0.0002525,0.0004611,0.0041883,-5.47546035530156,0.0002618,0.001178,0.0008071,0.0005017,0.0004145,0.0007635,0.0002618,0.0008399,-7.08222772083269,8.84e-05,0.0001105,0.0003537,0,8.84e-05,0.0001547,4.42e-05,16,"1,507,346",NA,1,0.140830308198929,0.332801997661591,0.106617838144302,0.0887774080038071,0.121501684188843,0.262031108140945,42510.3984375,42510.3984375,0.458559989929199,13.8439998626709,0.320119976997375,0.479470014572144,191.656332197632,0.0195025112479925,2518.61865234375,0,0,6.99115468315204,18.751861148498,0.549076676368713,NA,0.00928784720599651,8685.150390625,-0.103566944599152,0.699014246463776,0.154262915253639,0.936337382938509,0.0047503998503089,0.0203337521710344,0.0162995092035936,0.0351807847619057,0.689930558354465,0.408439725637436,0.00392600893974304,0.225646555423737,0.115419000387192,0.549656271934509,-0.0115351639688015
"141","IN",14300,"Columbus","Indiana",15,10051,5070,4979,0.0027858,-5.88322019371034,9.95e-05,0.0006964,0.000398,0.000398,0.000398,0.000597,0.0045365,-5.39559948935459,0,0.0013807,0.000789,0.0005917,0.000789,0.000789,0.0001972,0.0010042,-6.90356407436367,0.0002008,0,0,0.0002008,0,0.0004017,0.0002008,16,"163,284",NA,1,0.0104909241199493,0.0769708156585693,0.0484698042273521,0.0379600860178471,0.0608946941792965,0.403714179992676,35466.1484375,35466.1484375,0.380800008773804,12.3800001144409,0.256999999284744,0.593150019645691,153.264402833557,0.0171657539904118,2589.88354492188,0,0,6.34072134533117,19.3222562324827,0.477032154798508,NA,0.0122485971078277,3264.28662109375,-0.302397549152374,0.671224534511566,0.345303446054459,1.77032445730628,0.00468540005385876,0.0153719899071556,0.0148820460057323,0.0240689162164927,0.535034527877059,0.499761164188385,0.00154608814045787,0.174580812454224,0.116329230368137,0.625161349773407,-0.00626606401056051
"142","IN",14400,"Terre Haute","Indiana",15,15727,7991,7736,0.0020983,-6.16662778590362,0.0001908,0.0005087,0.0004451,0.0003179,0.0002543,0.0001908,0.0032537,-5.72796246865794,0.0002503,0.0010011,0.0003754,0.0006257,0.0003754,0.0002503,0.0003754,0.0009049,-7.00768611760719,0.0001293,0,0.0005171,0,0.0001293,0.0001293,0,16,"261,832",NA,1,0.0346978232264519,0.154821217060089,0.042189072817564,0.0430669970810413,0.0383887812495232,0.391347795724869,31381.552734375,31381.552734375,0.367130011320114,8.69099998474121,0.280220001935959,0.592279970645905,75.5334807347717,0.0180711653083563,1875.18798828125,0,0,6.44966700530534,17.3374782706852,-0.316920071840286,NA,0.0267347004264593,8387.650390625,0.0921313390135765,0.610322892665863,0.202442988753319,1.94700997090217,0.00452130008488894,0.0128517522686303,0.0146009655045984,0.0132669666782022,0.611339320470059,0.36604768037796,0.00166518986225128,0.197426542639732,0.112753234803677,0.565758883953094,-0.0110300937667489
